PG,SG,SF,PF,C,G,F,UTIL,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Geomean Ownership,Simulated ROI
36883422,36883549,36883349,36883368,36883359,36883378,36883506,36883376,256.61,239.3584,256.8584,277.1084,286.1084,304.6084,323.6084,263.56,32.27905755,0.314249632
36883520,36883402,36883349,36883412,36883398,36883335,36883368,36883357,254.23,236.342,255.092,273.092,284.092,301.342,319.0945,260.07,29.80458613,0.284398706
36883520,36883510,36883537,36883418,36883376,36883515,36883506,36883361,257.54,238.9172,259.1672,278.6672,288.4172,307.4172,329.6672,285.57,33.62750346,0.325108658
36883378,36883549,36883506,36883483,36883361,36883341,36883368,36883398,251.71,233.3678,252.8678,272.1178,282.8678,300.8678,324.8703,247.76,28.38302591,0.26071105
36883378,36883510,36883537,36883418,36883376,36883422,36883389,36883398,254.85,237.8271,256.3271,275.5771,285.8646,303.8396,323.8271,267.33,32.27533595,0.277030925
36883520,36883510,36883537,36883368,36883359,36883549,36883418,36883506,257.63,239.9265,259.989,279.739,290.739,308.739,332.2465,301.79,35.72222884,0.317840965
36883335,36883363,36883543,36883418,36883359,36883378,36883412,36883357,250.11,234.3956,251.6456,270.1456,280.6456,297.8956,315.9006,246.24,28.88147079,0.232419688
36883515,36883549,36883520,36883349,36883359,36883378,36883389,36883376,260.68,242.1198,262.1198,281.6198,291.8698,311.1323,330.8723,283.83,33.62798265,0.363698167
36883520,36883402,36883506,36883412,36883361,36883378,36883483,36883376,258.05,240.498,259.998,279.248,289.248,305.998,326.0005,269.83,31.33481834,0.326653397
36883378,36883429,36883418,36883425,36883359,36883341,36883520,36883376,256.6,239.023,258.898,278.273,289.023,306.773,328.783,248.69,24.18229911,0.300671987
36883378,36883549,36883363,36883418,36883412,36883335,36883520,36883515,257.19,240.2208,259.2208,278.7208,290.2583,306.9708,325.9708,285.79,32.42807962,0.309154623
36883520,36883549,36883543,36883418,36883359,36883335,36883363,36883357,255.49,238.3359,256.8359,275.5859,286.8359,304.3359,325.8359,278.65,32.12888552,0.290075694
36883378,36883402,36883363,36883418,36883376,36883515,36883412,36883357,254.45,237.6241,255.8741,274.3741,284.3741,301.6241,320.6316,258.22,30.94992356,0.288922287
36883515,36883402,36883381,36883349,36883389,36883520,36883368,36883359,255.02,236.8322,255.6447,274.3947,283.8947,302.9072,324.3997,257.13,29.44503297,0.284040279
36883520,36883363,36883418,36883537,36883359,36883335,36883412,36883378,259.63,242.372,262.372,282.122,291.122,309.122,328.632,274.44,30.7642418,0.354637317
36883422,36883363,36883520,36883368,36883376,36883549,36883389,36883359,258.2,238.7526,258.5026,278.5026,289.2526,307.0151,329.2551,280.77,33.49333098,0.335591293
36883378,36883402,36883537,36883398,36883359,36883363,36883520,36883361,258.94,240.0514,259.5514,279.0514,290.0514,306.8014,330.3014,279.93,32.91095093,0.340928562
36883378,36883341,36883418,36883412,36883385,36883520,36883368,36883376,256.04,237.8414,258.0914,278.8414,288.5914,307.0914,326.0939,262.75,23.17455602,0.299586273
36883515,36883402,36883349,36883418,36883389,36883378,36883520,36883412,259.87,243.2263,262.2888,281.0388,291.5388,308.5388,332.5413,288.74,33.39461125,0.346873301
36883422,36883402,36883520,36883537,36883389,36883549,36883418,36883483,254.92,237.2508,257.0008,276.3133,288.0008,306.7508,330.5033,275.33,31.93946707,0.280097421
36883335,36883429,36883483,36883398,36883541,36883515,36883368,36883378,244.25,225.6208,245.6208,264.1208,274.6208,293.3833,317.1233,203.06,20.83505317,0.189681106
36883520,36883341,36883418,36883349,36883389,36883549,36883368,36883359,259.04,240.4873,260.9873,280.2373,290.9873,308.9873,331.4898,280.37,30.91832116,0.339307462
36883378,36883402,36883506,36883418,36883412,36883549,36883483,36883520,257.51,240.3726,260.6226,280.3726,290.6226,307.8726,328.3776,294.14,34.00128706,0.317603726
36883520,36883510,36883349,36883506,36883376,36883378,36883537,36883359,257.62,240.5266,259.0266,278.2766,288.7766,307.5516,328.7841,275.67,32.33462795,0.320845926
36883335,36883363,36883510,36883418,36883361,36883549,36883520,36883376,257.12,238.0902,257.5902,277.3402,287.5902,306.6027,326.8427,278.77,32.19584498,0.319280086
36883422,36883549,36883506,36883483,36883359,36883335,36883520,36883376,254.82,236.1497,255.3997,274.8997,286.1497,304.1622,324.9022,255.4,29.60343788,0.289517325
36883429,36883363,36883349,36883412,36883398,36883378,36883520,36883361,256.38,239.3001,256.5501,276.3001,285.5501,304.5626,322.0551,255.1,27.83083714,0.304227905
36883335,36883341,36883418,36883389,36883361,36883549,36883520,36883378,258.01,240.5399,260.5399,280.7899,291.0399,309.5399,329.5399,279.57,30.12387204,0.324926052
36883515,36883402,36883425,36883368,36883357,36883335,36883520,36883376,254.07,235.613,254.113,273.613,283.613,302.863,324.1155,249.57,27.44352687,0.279412962
36883515,36883549,36883520,36883506,36883357,36883378,36883398,36883412,257.2,238.9036,259.0911,278.2161,289.9661,307.4661,327.9686,293.08,34.72340173,0.325709972
36883520,36883363,36883418,36883483,36883389,36883515,36883537,36883412,253.56,236.0922,254.8422,274.8422,285.5922,304.1047,326.0997,259.81,29.67844522,0.261281851
36883520,36883510,36883506,36883418,36883359,36883341,36883389,36883368,258.11,239.7014,259.7014,279.4514,290.2014,307.7014,329.7039,284.2,31.54470145,0.317414845
36883460,36883402,36883418,36883349,36883359,36883378,36883368,36883376,255.93,238.586,256.586,276.1485,286.6235,302.586,320.5935,253.96,28.51214934,0.301278831
36883520,36883510,36883418,36883506,36883376,36883335,36883483,36883389,257.28,239.5359,259.0359,277.2859,288.0359,306.5359,324.2909,269.42,30.8079,0.311381312
36883515,36883429,36883506,36883412,36883357,36883422,36883368,36883359,247.73,229.7095,248.7095,267.4595,277.747,294.2095,312.9595,223.31,25.95570544,0.214484871
36883378,36883363,36883506,36883425,36883398,36883515,36883520,36883361,257.73,239.0382,258.5382,277.5382,289.2882,305.7882,328.8007,272.74,30.54063559,0.321635376
36883335,36883549,36883520,36883537,36883359,36883422,36883389,36883357,252.62,235.0924,254.3424,273.5924,284.3424,302.8424,328.0924,257.03,29.82241609,0.255726561
36883520,36883402,36883349,36883483,36883398,36883341,36883412,36883378,253.35,235.7972,254.7972,274.1097,285.2972,303.5472,325.2997,246.8,26.75367256,0.274076321
36883378,36883510,36883543,36883389,36883412,36883520,36883368,36883359,256.7,240.0478,259.2978,278.1103,289.2978,305.0603,327.0528,285.81,33.50027462,0.301162663
36883378,36883549,36883520,36883368,36883361,36883510,36883543,36883412,257.96,241.0615,260.0615,279.3115,290.8115,308.074,330.5715,292.42,34.4164594,0.323326052
36883515,36883402,36883520,36883418,36883357,36883335,36883398,36883506,256.55,237.7603,257.2603,276.2603,286.2603,305.0103,326.2628,285.69,33.14222026,0.308480714
36883378,36883429,36883520,36883506,36883389,36883363,36883368,36883361,258.87,241.4391,259.9391,279.6891,289.7266,306.9391,327.9391,277.24,30.70765594,0.338337288
36883378,36883549,36883543,36883398,36883376,36883520,36883349,36883483,258.45,240.9173,259.6673,278.4173,289.1673,305.6798,328.6698,278.06,32.51902194,0.330086361
36883378,36883363,36883537,36883506,36883361,36883520,36883389,36883368,259.03,241.0323,260.3448,280.5948,292.3448,309.5948,330.0973,289.32,34.05198806,0.341007432
36883520,36883510,36883483,36883398,36883376,36883549,36883412,36883361,255.46,236.101,255.601,275.601,286.101,304.601,323.851,262.92,30.831967,0.289586273
36883422,36883429,36883510,36883418,36883376,36883335,36883389,36883378,249.43,232.3201,251.1326,270.1326,280.6326,297.8951,316.4001,237.23,26.52313325,0.224474949
36883335,36883402,36883520,36883418,36883398,36883515,36883412,36883378,256.8,239.6137,257.8637,277.6762,289.6137,307.1137,328.6187,287.99,32.74545365,0.308824199
36883520,36883510,36883418,36883412,36883389,36883378,36883506,36883515,260.79,243.169,263.419,282.419,293.419,312.919,333.919,299.52,35.07253583,0.365816845
36883422,36883402,36883520,36883412,36883361,36883378,36883389,36883376,256.89,239.5232,258.2732,277.5232,288.5232,307.7857,326.7782,275.2,32.27344416,0.313644671
36883378,36883549,36883520,36883418,36883357,36883402,36883385,36883412,255.23,239.0773,257.5773,276.8273,286.8648,303.5773,324.8348,277.11,26.19154637,0.282545269
36883378,36883363,36883418,36883537,36883361,36883335,36883510,36883376,252.23,234.5908,253.5908,272.4033,282.1283,300.8408,320.3433,247.62,29.16128712,0.252628415
36883378,36883460,36883520,36883418,36883361,36883549,36883537,36883398,259.28,241.9262,261.9262,281.6762,292.4262,309.6887,329.1862,290.36,31.65318847,0.354064634
36883378,36883549,36883418,36883368,36883412,36883429,36883483,36883389,251.97,236.1063,254.1688,273.1688,282.9188,301.1688,322.4213,248.92,27.73280008,0.246893029
36883378,36883429,36883418,36883506,36883376,36883520,36883389,36883361,261.15,243.5159,262.7659,282.2659,293.2659,310.0159,330.7709,289.16,31.92340612,0.371505638
36883429,36883510,36883520,36883368,36883398,36883378,36883537,36883376,259.66,242.7686,261.5186,280.7686,291.5186,310.2686,330.5186,275.51,30.32172624,0.354349721
36883422,36883549,36883349,36883389,36883359,36883520,36883506,36883418,258.99,240.6274,260.6899,279.1899,290.9399,309.2024,331.9449,291.12,34.48463003,0.346916757
36883378,36883363,36883543,36883349,36883376,36883520,36883506,36883357,257.34,241.0162,258.7662,276.5162,286.0162,303.2787,324.5187,278.66,32.82694332,0.309955878
36883422,36883510,36883543,36883349,36883398,36883520,36883368,36883412,253.89,236.7617,254.8242,272.8242,284.3242,300.8242,320.0742,269.36,31.57565916,0.268736543
36883429,36883549,36883520,36883418,36883361,36883515,36883368,36883506,259.66,241.0958,260.6583,280.9083,290.9083,308.4208,330.1583,290.18,32.27421926,0.351480773
36883422,36883402,36883418,36883506,36883359,36883515,36883389,36883357,252.47,233.7745,253.0245,272.087,282.7745,302.2745,321.2745,257.16,31.5564042,0.26542163
36883378,36883460,36883543,36883398,36883361,36883520,36883483,36883389,256.45,239.0775,257.5775,276.5775,286.8275,304.3275,320.085,260.16,28.39425639,0.296030356
36883515,36883549,36883349,36883389,36883359,36883520,36883381,36883361,254.09,235.1306,254.8806,274.1306,284.1306,302.1431,322.8856,253.98,29.25382509,0.273212903
36883378,36883549,36883520,36883418,36883389,36883510,36883425,36883376,258.66,241.2097,261.2097,281.2097,291.7097,312.2097,332.4622,290.97,32.38904421,0.334953427
36883402,36883341,36883483,36883398,36883361,36883520,36883368,36883412,253.9,235.635,254.135,273.635,284.135,301.6475,322.89,248.61,27.23867086,0.277378802
36883460,36883510,36883537,36883418,36883361,36883515,36883520,36883376,255.33,235.8733,256.6233,276.9358,287.4108,305.8858,330.1258,262.92,28.67235683,0.294738425
36883378,36883402,36883381,36883418,36883389,36883515,36883368,36883398,255.33,237.7579,256.5079,274.7579,285.2579,304.0079,325.2604,268.86,31.52578112,0.291322914
36883520,36883549,36883418,36883349,36883359,36883510,36883398,36883506,257.63,239.1895,257.5645,278.4395,289.477,306.202,328.952,297.33,35.35658183,0.320525424
36883520,36883429,36883418,36883483,36883389,36883549,36883506,36883368,256.05,238.9004,258.2129,276.9629,287.4629,304.7129,321.9654,279.16,30.59466583,0.284944642
36883335,36883549,36883520,36883368,36883412,36883422,36883398,36883361,256.16,237.5318,256.7818,276.0318,286.8193,304.5318,323.7843,271.22,31.34365002,0.307191293
36883520,36883549,36883349,36883368,36883389,36883510,36883537,36883422,254.26,236.7234,256.0359,275.0359,286.8234,306.5359,325.7884,271.98,32.0410525,0.277592431
36883515,36883363,36883543,36883349,36883398,36883520,36883368,36883359,255.88,236.4775,255.7275,274.7275,285.2275,302.4775,322.23,273.98,32.40753518,0.297701814
36883515,36883549,36883418,36883506,36883357,36883520,36883543,36883359,256.74,238.2986,258.7986,277.8611,287.7986,305.5611,326.8011,297.58,35.48982547,0.3038372
36883378,36883510,36883506,36883398,36883361,36883363,36883418,36883376,257.02,238.6191,257.1191,276.1191,286.3691,304.1191,324.8691,275.6,33.56184821,0.320309913
36883422,36883402,36883537,36883506,36883361,36883520,36883398,36883357,255.99,237.8326,256.7076,276.3951,286.6201,302.8451,329.5826,272.54,32.38964337,0.300146524
36883520,36883402,36883381,36883418,36883389,36883335,36883398,36883357,255.53,238.2051,256.9551,274.7676,284.9551,302.9551,321.4701,267.09,29.79551713,0.291140935
36883515,36883363,36883506,36883381,36883412,36883520,36883418,36883368,255.52,237.7325,255.8575,276.2325,286.7325,303.7325,327.2325,275.79,31.04047584,0.287688754
36883378,36883402,36883418,36883537,36883376,36883341,36883520,36883422,259.17,242.2014,261.2639,280.7639,292.7639,311.7764,333.7639,277.05,30.19551015,0.340036631
36883515,36883549,36883418,36883537,36883359,36883520,36883389,36883361,257.08,238.0163,259.2663,279.5163,290.5163,309.7663,330.0213,287.72,33.9038055,0.318409883
36883429,36883363,36883520,36883418,36883359,36883422,36883506,36883376,256.91,238.8188,257.6313,276.8813,287.3813,306.3813,328.1338,268.93,29.7044116,0.311781312
36883422,36883549,36883520,36883412,36883361,36883335,36883389,36883357,255.03,236.9386,256.4386,274.7511,285.4386,303.7261,327.6911,256.71,29.71282118,0.299919835
36883335,36883549,36883520,36883368,36883376,36883510,36883537,36883357,255.12,236.6749,256.7374,275.9874,286.2374,305.9999,326.7424,268.18,31.03639887,0.289401785
36883520,36883429,36883418,36883412,36883541,36883378,36883389,36883483,255.2,239.014,257.764,277.264,287.264,305.5265,325.269,245.65,23.64528628,0.289242161
36883378,36883510,36883418,36883412,36883359,36883549,36883368,36883389,256.02,239.0415,258.354,277.1665,287.354,303.8665,326.1065,278.01,33.4631189,0.293298049
36883515,36883549,36883418,36883506,36883389,36883520,36883368,36883359,259.39,240.436,260.686,280.686,291.936,310.436,331.6885,307.78,36.84233376,0.338505579
36883520,36883549,36883483,36883398,36883359,36883335,36883412,36883361,254.58,235.6464,254.9589,274.2089,285.2089,303.2089,323.4714,251.31,28.82891727,0.2850372
36883520,36883549,36883543,36883483,36883361,36883378,36883398,36883506,257.02,239.098,258.348,278.598,288.598,305.3605,327.6055,288.48,34.07966173,0.311957133
36883378,36883341,36883520,36883389,36883361,36883515,36883412,36883359,257.24,239.6109,258.6734,278.9234,289.9234,307.4234,325.9234,258.98,28.49668674,0.31666332
36883335,36883402,36883506,36883483,36883361,36883378,36883389,36883520,257.57,240.1311,259.1311,278.8811,288.6311,305.8811,326.6336,265.63,30.46844191,0.330724855
36883520,36883549,36883349,36883412,36883389,36883510,36883418,36883368,257.15,240.0326,259.0326,278.0326,288.7826,305.7951,331.0351,290.72,33.91127816,0.307643416
36883520,36883549,36883418,36883389,36883357,36883515,36883425,36883335,254.24,236.4344,255.7469,275.9969,285.7469,303.0094,327.5019,265.06,28.90980562,0.276817296
36883520,36883549,36883381,36883418,36883398,36883515,36883537,36883361,255.99,236.9484,257.4484,278.2609,288.7359,305.9484,324.1984,278.27,31.63999051,0.309425395
36883378,36883402,36883506,36883483,36883398,36883549,36883520,36883359,258.29,240.3594,259.8594,278.8594,290.1094,308.3719,328.8594,288.38,34.08392854,0.340659045
36883515,36883510,36883537,36883389,36883361,36883335,36883418,36883378,252.98,235.5062,254.7562,273.7562,285.0062,303.2687,322.7587,251.13,29.63914678,0.26028493
36883422,36883533,36883418,36883398,36883359,36883378,36883389,36883376,254.19,237.0473,255.0473,273.7973,283.5473,302.0473,324.0498,249.25,25.35290436,0.277376292
36883335,36883429,36883483,36883398,36883376,36883378,36883368,36883412,243.61,225.6469,244.6469,262.8969,273.6469,291.8969,315.3994,216.61,24.23337441,0.180788548
36883402,36883429,36883537,36883418,36883357,36883520,36883412,36883378,258.64,242.6458,262.3958,280.8958,290.1458,307.9208,328.1483,271.89,29.24990602,0.333226709
36883402,36883460,36883349,36883368,36883359,36883378,36883389,36883520,258.31,241.56,260.1225,278.8725,288.8725,306.385,321.6225,269.22,29.45731535,0.328573272
36883515,36883363,36883418,36883412,36883389,36883520,36883368,36883398,258.81,240.3986,259.6486,279.6486,289.4361,307.6611,329.4011,292.7,34.23371714,0.340064634
36883520,36883549,36883543,36883349,36883359,36883515,36883510,36883418,256.52,238.0369,258.0994,278.0994,287.8494,306.3494,329.0994,286.4,33.7802102,0.300659555
36883335,36883363,36883520,36883425,36883376,36883378,36883398,36883359,253.22,235.0255,254.0255,272.7755,283.813,301.788,321.033,255.92,27.93736888,0.263295539
36883520,36883549,36883425,36883368,36883359,36883378,36883389,36883376,258.58,240.1948,260.1948,281.1948,291.7323,309.7073,329.1948,282.41,31.64481798,0.339434807
36883402,36883510,36883537,36883418,36883398,36883378,36883520,36883376,261.44,243.7336,263.4836,282.7336,294.4836,310.7461,333.4886,301.64,35.40344451,0.377985763
36883429,36883363,36883418,36883412,36883359,36883378,36883398,36883361,252.61,235.2643,252.5768,272.0768,282.1143,301.0768,319.5893,245.82,27.70941788,0.25425077
36883422,36883510,36883349,36883537,36883376,36883520,36883506,36883361,254.5,236.3314,255.3314,274.3314,285.0814,303.8439,326.5814,260.04,30.71216423,0.285594313
