DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
35795872,Tua Tagovailoa,QB,MIA,BUF,,9400,,16.94,,17.19,1.8287234042553193,38.65,38.91441076364628,0,100,26.0798,50.5584,17.185734795092685,11.855,16.16,21.28,24.12,29.82,36.5632,17.185734795092685,11.855,16.16,21.28,24.12,29.82,36.5632,16.701788044896915,11.8,16.04,20.64,23.22,28.12,34.04,16.942,11.855,16.16,21.28,24.12,29.82,36.5632,7.07827,7.07827,6.5278,7.07827,31.3627,19.5717,235.07,1.72091,0.698314,0,0,0,1.71269,6.48991,0.0594
35795927,Dalton Kincaid,TE,BUF,MIA,,10800,,16.77,,17.19,1.5916666666666668,4.39,4.18706887698139,0,100,24.4786,50.5584,11.46311667971811,6.1,9.9,14.9,18.4,24.9,32.9,9.394335682589404,4.6,7.8,12.3,15.7,21.7,29.001,9.155494648916724,4.6,7.8,12.225,15,20,26.401,11.1804,6.1,9.9,14.9,18.4,24.9,32.9,7.00095,6.22662,5.7958,7.00095,0,0,0,0,0,4.12314,50.2489,0.304929,0,0,0
35795871,De'Von Achane,RB,MIA,BUF,Q,9600,,16.34,,16.07,1.6739583333333332,37.3,39.56175149394153,0,100,26.0798,50.5584,16.066043461237342,10.3,15.225,21.1,24.7,31.3025,40.001,14.498176063690993,8.9,13.7,19.3,22.7,29.2,37.501,14.274213651788102,8.9,13.6,19,22.2,28.2,35.703,16.3423,10.3,15.225,21.1,24.7,31.3025,40.001,8.06758,7.70115,7.34754,8.06758,0,0,0,0,0,3.08843,28.9057,0.182086,13.615,56.7667,0.569529
35795929,Khalil Shakir,WR,BUF,MIA,,9300,,15.04,,15.35,1.6505376344086022,2.87,2.538200048457517,0,100,24.4786,50.5584,10.236113286348207,5.1,8.8,13.6,17.1,23.4,30.6,8.569055077003405,3.9,7.1,11.4,14.8,20.4,27.1,8.31690159227357,3.9,7.1,11.4,13.9,18.7575,24.801,10.0292,5.1,8.8,13.6,17.1,23.4,30.6,6.74909,6.02713,5.55743,6.74909,0,0,0,0,0,3.3162,49.4911,0.233443,0.2124,0.851716,0.00858571
35795937,Tyler Bass,K,BUF,MIA,,7200,,12.4,,12.82,1.7805555555555557,0.87,0.7125135400102044,0,100,24.4786,50.5584,8.54476637953537,5,8,11,13,16,19,8.54476637953537,5,8,11,13,16,19,8.54476637953537,5,8,11,13,16,19,8.26767,5,8,11,13,16,19,4.08097,4.08097,4.08097,4.08097,0,0,0,0,0,0,0,0,0,0,0
35795938,Jason Sanders,K,MIA,BUF,,6600,,12.68,,12.63,1.9136363636363636,0.91,0.7487001253978536,0,100,26.0798,50.5584,8.419994779430958,5,8,11,13,16,20,8.419994779430958,5,8,11,13,16,20,8.419994779430958,5,8,11,13,16,20,8.45456,5,8,11,13,16,20,4.1252,4.1252,4.1252,4.1252,0,0,0,0,0,0,0,0,0,0,0
35795874,Jaylen Waddle,WR,MIA,BUF,,8600,,12.3,,12.54,1.458139534883721,27.03,28.849431372062178,0,100,26.0798,50.5584,12.542265400678678,6.6,10.8,16.6,20.3,27.5,35.9505,10.459127838684411,5,8.7,14.1,17.3,24.0025,31.9,10.123184220830064,5,8.7,13.8,16.6,22.2,29.401,12.3013,6.6,10.8,16.6,20.3,27.5,35.9505,7.80901,7.05917,6.49164,7.80901,0,0,0,0,0,4.11457,55.3226,0.383657,0.0740429,0.316145,0.00291429
35795935,Keon Coleman,WR,BUF,MIA,,8700,,12.41,,12.51,1.4379310344827585,0.95,0.6794531977989958,0,100,24.4786,50.5584,8.342767880448955,3.8,7,11.5,14.3,20.105,27.501,6.964798681806299,2.8,5.6,9.7,12.3,17.6,24.5,6.8426373662229,2.8,5.6,9.7,12.2,16.85,23.1,8.27108,3.8,7,11.5,14.3,20.105,27.501,6.17221,5.52677,5.24566,6.17221,0,0,0,0,0,2.76497,39.0486,0.226486,0.207771,0.843037,0.00862857
35795876,Raheem Mostert,RB,MIA,BUF,Q,6800,,11.69,,11.68,1.7176470588235295,29.11,30.873816050733367,0,100,26.0798,50.5584,11.678290589924254,6.8,10.5,15.45,18.3,24.0025,31.4,10.421438593056623,5.8,9.16562,13.9125,16.6,22.0525,29.2035,10.37210421560948,5.8,9.16562,13.9,16.6,21.8,28.452,11.6882,6.8,10.5,15.45,18.3,24.0025,31.4,6.53801,6.11146,5.99145,6.53801,0,0,0,0,0,2.49747,25.6321,0.191257,10.4507,40.2956,0.240143
35795875,Dalton Kincaid,TE,BUF,MIA,,7200,,11.18,,11.46,1.5916666666666668,19.35,19.67033399107452,0,100,24.4786,50.5584,11.46311667971811,6.1,9.9,14.9,18.4,24.9,32.9,9.394335682589404,4.6,7.8,12.3,15.7,21.7,29.001,9.155494648916724,4.6,7.8,12.225,15,20,26.401,11.1804,6.1,9.9,14.9,18.4,24.9,32.9,7.00095,6.22662,5.7958,7.00095,0,0,0,0,0,4.12314,50.2489,0.304929,0,0,0
35795948,Mack Hollins,WR,BUF,MIA,,2400,,10.85,,11.11,4.629166666666666,2.71,2.3353385620163594,0,100,24.4786,50.5584,7.407034716784147,3.3,6.1,10.1,12.6,17.8,25.001,6.055559906029779,2.4,4.7,8.3,10.6,15.5,22.101,6.000743931088509,2.4,4.7,8.3,10.6,15,20.501,7.23522,3.3,6.1,10.1,12.6,17.8,25.001,5.4476,4.81634,4.65827,5.4476,0,0,0,0,0,2.70111,33.4459,0.184729,0.0525143,0.224841,0.00194286
35795877,Khalil Shakir,WR,BUF,MIA,,6200,,10.03,,10.24,1.6516129032258065,19.77,20.216501732957674,0,100,24.4786,50.5584,10.236113286348207,5.1,8.8,13.6,17.1,23.4,30.6,8.569055077003405,3.9,7.1,11.4,14.8,20.4,27.1,8.31690159227357,3.9,7.1,11.4,13.9,18.7575,24.801,10.0292,5.1,8.8,13.6,17.1,23.4,30.6,6.74909,6.02713,5.55743,6.74909,0,0,0,0,0,3.3162,49.4911,0.233443,0.2124,0.851716,0.00858571
35795941,Dolphins,DST,MIA,BUF,,4500,,9.3,,8.65,1.9222222222222223,1.27,0.8943283586833126,0,100,26.0798,50.5584,5.768206734534064,2,5,9,12,16,22,5.768206734534064,2,5,9,12,16,22,5.768206734534064,2,5,9,12,16,22,6.19894,2,5,9,12,16,22,5.36199,5.36199,5.36199,5.36199,0,0,0,0,0,0,0,0,0,0,0
35795944,Jeff Wilson Jr.,RB,MIA,BUF,,3600,,8.43,,8.58,2.3833333333333333,0.84,0.556754302830491,0,100,26.0798,50.5584,5.720658770556002,2.2,4.2,8.3625,10.55,14.7,20.202,5.216090772644221,1.9,3.6,7.84062,10,13.8,19.301,5.212958431219007,1.9,3.6,7.84062,10,13.7525,19.201,5.61884,2.2,4.2,8.3625,10.55,14.7,20.202,4.63543,4.4314,4.4216,4.63543,0,0,0,0,0,0.983486,8.48937,0.0571857,4.76443,20.0128,0.243257
35795885,Tyler Bass,K,BUF,MIA,,4800,,8.27,,8.54,1.7791666666666666,26.73,27.958687594928854,0,100,24.4786,50.5584,8.54476637953537,5,8,11,13,16,19,8.54476637953537,5,8,11,13,16,19,8.54476637953537,5,8,11,13,16,19,8.26767,5,8,11,13,16,19,4.08097,4.08097,4.08097,4.08097,0,0,0,0,0,0,0,0,0,0,0
35795886,Jason Sanders,K,MIA,BUF,,4400,,8.45,,8.42,1.9136363636363636,24.29,25.159505347407535,0,100,26.0798,50.5584,8.419994779430958,5,8,11,13,16,20,8.419994779430958,5,8,11,13,16,20,8.419994779430958,5,8,11,13,16,20,8.45456,5,8,11,13,16,20,4.1252,4.1252,4.1252,4.1252,0,0,0,0,0,0,0,0,0,0,0
35795883,Keon Coleman,WR,BUF,MIA,,5800,,8.27,,8.34,1.4379310344827585,31.28,34.81887185954246,0,100,24.4786,50.5584,8.342767880448955,3.8,7,11.5,14.3,20.105,27.501,6.964798681806299,2.8,5.6,9.7,12.3,17.6,24.5,6.8426373662229,2.8,5.6,9.7,12.2,16.85,23.1,8.27108,3.8,7,11.5,14.3,20.105,27.501,6.17221,5.52677,5.24566,6.17221,0,0,0,0,0,2.76497,39.0486,0.226486,0.207771,0.843037,0.00862857
35795939,Bills,DST,BUF,MIA,,6000,,7.65,,8.02,1.3366666666666664,0.29,0.15711650243953623,0,100,24.4786,50.5584,5.349517097363613,2,4,7,9,13,18,5.349517097363613,2,4,7,9,13,18,5.349517097363613,2,4,7,9,13,18,5.10126,2,4,7,9,13,18,3.93672,3.93672,3.93672,3.93672,0,0,0,0,0,0,0,0,0,0,0
35795896,Mack Hollins,WR,BUF,MIA,,1600,,7.24,,7.41,4.63125,29.91,33.06437178683981,0,100,24.4786,50.5584,7.407034716784147,3.3,6.1,10.1,12.6,17.8,25.001,6.055559906029779,2.4,4.7,8.3,10.6,15.5,22.101,6.000743931088509,2.4,4.7,8.3,10.6,15,20.501,7.23522,3.3,6.1,10.1,12.6,17.8,25.001,5.4476,4.81634,4.65827,5.4476,0,0,0,0,0,2.70111,33.4459,0.184729,0.0525143,0.224841,0.00194286
35795936,Curtis Samuel,WR,BUF,MIA,,8100,,5.9,,6.13,0.7567901234567901,0.14,0.05437059125539541,0,100,24.4786,50.5584,4.087376011485243,0,2.7,5.7,8.1,12.4,17.9,3.4217534586269815,0,2.1,4.6,7,11,15.902,3.413922605063943,0,2.1,4.6,7,11,15.8,3.93078,0,2.7,5.7,8.1,12.4,17.9,4.19778,3.75734,3.71462,4.19778,0,0,0,0,0,1.32263,18.4564,0.120157,0.0524286,0.210864,0.00257143
35795943,Dawson Knox,TE,BUF,MIA,,3900,,5.82,,5.86,1.5025641025641028,0.07,0.02541501843268542,0,100,24.4786,50.5584,3.9044048551292043,1.2,2.8,5.5,7.8,11.9,16.9,3.149249543200207,0.7,2.1,4.2,6.4,10.4025,14.9,3.147683372487599,0.7,2.1,4.2,6.4,10.4025,14.803,3.87946,1.2,2.8,5.5,7.8,11.9,16.9,3.92779,3.46186,3.44638,3.92779,0,0,0,0,0,1.53929,16.3794,0.117243,0,0,0
35795889,Dolphins,DST,MIA,BUF,,3000,,6.2,,5.77,1.9233333333333331,17.3,17.320063829870737,0,100,26.0798,50.5584,5.768206734534064,2,5,9,12,16,22,5.768206734534064,2,5,9,12,16,22,5.768206734534064,2,5,9,12,16,22,6.19894,2,5,9,12,16,22,5.36199,5.36199,5.36199,5.36199,0,0,0,0,0,0,0,0,0,0,0
35795892,Jeff Wilson Jr.,RB,MIA,BUF,,2400,,5.62,,5.72,2.3833333333333333,17.52,17.58471199145599,0,100,26.0798,50.5584,5.720658770556002,2.2,4.2,8.3625,10.55,14.7,20.202,5.216090772644221,1.9,3.6,7.84062,10,13.8,19.301,5.212958431219007,1.9,3.6,7.84062,10,13.7525,19.201,5.61884,2.2,4.2,8.3625,10.55,14.7,20.202,4.63543,4.4314,4.4216,4.63543,0,0,0,0,0,0.983486,8.48937,0.0571857,4.76443,20.0128,0.243257
35795887,Bills,DST,BUF,MIA,,4000,,5.1,,5.35,1.3375,10.91,9.956606225020744,0,100,24.4786,50.5584,5.349517097363613,2,4,7,9,13,18,5.349517097363613,2,4,7,9,13,18,5.349517097363613,2,4,7,9,13,18,5.10126,2,4,7,9,13,18,3.93672,3.93672,3.93672,3.93672,0,0,0,0,0,0,0,0,0,0,0
35795884,Curtis Samuel,WR,BUF,MIA,,5400,,3.93,,4.09,0.7574074074074074,4.12,2.8818827167122016,0,100,24.4786,50.5584,4.087376011485243,0,2.7,5.7,8.1,12.4,17.9,3.4217534586269815,0,2.1,4.6,7,11,15.902,3.413922605063943,0,2.1,4.6,7,11,15.8,3.93078,0,2.7,5.7,8.1,12.4,17.9,4.19778,3.75734,3.71462,4.19778,0,0,0,0,0,1.32263,18.4564,0.120157,0.0524286,0.210864,0.00257143
35795891,Dawson Knox,TE,BUF,MIA,,2600,,3.88,,3.9,1.5,6.05,4.775239587967752,0,100,24.4786,50.5584,3.9044048551292043,1.2,2.8,5.5,7.8,11.9,16.9,3.149249543200207,0.7,2.1,4.2,6.4,10.4025,14.9,3.147683372487599,0.7,2.1,4.2,6.4,10.4025,14.803,3.87946,1.2,2.8,5.5,7.8,11.9,16.9,3.92779,3.46186,3.44638,3.92779,0,0,0,0,0,1.53929,16.3794,0.117243,0,0,0
35795942,Jonnu Smith,TE,MIA,BUF,,4200,,3.58,,3.65,0.869047619047619,0,0,0,100,26.0798,50.5584,2.433033150613414,0,1.5,3.2,4.8,9.905,15.201,1.9911119812059515,0,0.9,2.5,3.8,9,14.1,1.9848472983555208,0,0.9,2.5,3.8,9,14.1,2.38536,0,1.5,3.2,4.8,9.905,15.201,3.4283,3.09781,3.07588,3.4283,0,0,0,0,0,0.8511,10.4211,0.0817286,0,0,0
35795952,Julian Hill,TE,MIA,BUF,,900,,3.58,,3.62,4.022222222222222,0.69,0.399268800084472,0,100,26.0798,50.5584,2.411250326285562,0,1.5,3.2,4.8,9.9,15.201,1.9693291568781,0,1,2.5,3.8,8.9525,14.1,1.9693291568781,0,1,2.5,3.8,8.9525,14.001,2.38632,0,1.5,3.2,4.8,9.9,15.201,3.41571,3.08553,3.06473,3.41571,0,0,0,0,0,0.855586,10.4416,0.0808857,0,0,0
35795940,Ray Davis,RB,BUF,MIA,,5400,,2.42,,2.58,0.4777777777777778,0,0,0,100,24.4786,50.5584,1.7168363351605294,0,0.7,2.2,3.2,7.4,10.801,1.485695640824849,0,0.6,1.7,2.6,7.1,9.901,1.485695640824849,0,0.6,1.7,2.6,7.1,9.901,1.6143,0,0.7,2.2,3.2,7.4,10.801,2.40751,2.20886,2.20886,2.40751,0,0,0,0,0,0.463686,4.00462,0.0295143,0.8963,3.59292,0.0363714
35795945,Ty Johnson,RB,BUF,MIA,Q,3300,,2.47,,2.54,0.7696969696969697,0.01,0.002007724003129851,0,100,24.4786,50.5584,1.6937418428608713,0,0.7,2.2,3.3,7.45,10.802,1.4513769250848354,0,0.6,1.7,2.6,7.1,10.1,1.4513769250848354,0,0.6,1.7,2.6,7.1,10.1,1.64392,0,0.7,2.2,3.3,7.45,10.802,2.44866,2.25125,2.25103,2.44866,0,0,0,0,0,0.467357,4.06123,0.0307429,0.905914,3.64256,0.0379
35795890,Jonnu Smith,TE,MIA,BUF,,2800,,2.39,,2.43,0.8678571428571429,9.07,7.727942663806098,0,100,26.0798,50.5584,2.433033150613414,0,1.5,3.2,4.8,9.905,15.201,1.9911119812059515,0,0.9,2.5,3.8,9,14.1,1.9848472983555208,0,0.9,2.5,3.8,9,14.1,2.38536,0,1.5,3.2,4.8,9.905,15.201,3.4283,3.09781,3.07588,3.4283,0,0,0,0,0,0.8511,10.4211,0.0817286,0,0,0
35795900,Julian Hill,TE,MIA,BUF,,600,,2.39,,2.41,4.016666666666667,10.03,8.76356775421361,0,100,26.0798,50.5584,2.411250326285562,0,1.5,3.2,4.8,9.9,15.201,1.9693291568781,0,1,2.5,3.8,8.9525,14.1,1.9693291568781,0,1,2.5,3.8,8.9525,14.001,2.38632,0,1.5,3.2,4.8,9.9,15.201,3.41571,3.08553,3.06473,3.41571,0,0,0,0,0,0.855586,10.4416,0.0808857,0,0,0
35795888,Ray Davis,RB,BUF,MIA,,3600,,1.61,,1.72,0.47777777777777775,0.54,0.22727254865656615,0,100,24.4786,50.5584,1.7168363351605294,0,0.7,2.2,3.2,7.4,10.801,1.485695640824849,0,0.6,1.7,2.6,7.1,9.901,1.485695640824849,0,0.6,1.7,2.6,7.1,9.901,1.6143,0,0.7,2.2,3.2,7.4,10.801,2.40751,2.20886,2.20886,2.40751,0,0,0,0,0,0.463686,4.00462,0.0295143,0.8963,3.59292,0.0363714
35795893,Ty Johnson,RB,BUF,MIA,Q,2200,,1.64,,1.69,0.7681818181818182,0.57,0.24316348106793367,0,100,24.4786,50.5584,1.6937418428608713,0,0.7,2.2,3.3,7.45,10.802,1.4513769250848354,0,0.6,1.7,2.6,7.1,10.1,1.4513769250848354,0,0.6,1.7,2.6,7.1,10.1,1.64392,0,0.7,2.2,3.3,7.45,10.802,2.44866,2.25125,2.25103,2.44866,0,0,0,0,0,0.467357,4.06123,0.0307429,0.905914,3.64256,0.0379
35795949,Braxton Berrios,WR,MIA,BUF,,1800,,1.41,,1.55,0.8611111111111112,0.01,0.002007724003129851,0,100,26.0798,50.5584,1.0304946489167321,0,0,0,1.8,5.2,13.901,0.8933241973375101,0,0,0,1.3,4.305,13.2,0.8917580266249023,0,0,0,1.3,4.305,13.2,0.937115,0,0,0,1.8,5.2,13.901,2.61048,2.43678,2.41861,2.61048,0,0,0,0,0,0.258986,4.01858,0.0457429,0,0,0
35795951,Quintin Morris,TE,BUF,MIA,,1200,,1.28,,1.4,1.1666666666666665,0.05,0.015011238205544068,0,100,24.4786,50.5584,0.936635343252415,0,0,1.3,2.1,4.3,9.3,0.766053249804229,0,0,0.8,1.6,3.5,8.6,0.766053249804229,0,0,0.8,1.6,3.5,8.6,0.852097,0,0,1.3,2.1,4.3,9.3,1.8485,1.62636,1.62602,1.8485,0,0,0,0,0,0.321943,3.94611,0.0227714,0,0,0
35795947,Marquez Valdes-Scantling,WR,BUF,MIA,,2700,,1.28,,1.33,0.49259259259259264,0.02,0.004775199338967529,0,100,24.4786,50.5584,0.8871704515792207,0,0,1.2,1.9,4,11.1,0.7304228660924035,0,0,0.7,1.4,3.2,10.401,0.7304228660924035,0,0,0.7,1.4,3.2,10.401,0.853808,0,0,1.2,1.9,4,11.1,2.08168,1.88599,1.88203,2.08168,0,0,0,0,0,0.316271,3.46579,0.0319857,0,0,0
35795956,Reggie Gilliam,RB,BUF,MIA,,300,,1.3,,1.24,4.133333333333334,0.33,0.15879851471276846,0,100,24.4786,50.5584,0.8273949360480295,0,0,1.3,2.2,4.205,9.3,0.673257635082225,0,0,0.8,1.7,3.5,8.7,0.673257635082225,0,0,0.8,1.7,3.5,8.7,0.864618,0,0,1.3,2.2,4.205,9.3,1.8776,1.65711,1.65655,1.8776,0,0,0,0,0,0.324486,4.01304,0.0233,0,0,0
35795897,Braxton Berrios,WR,MIA,BUF,,1200,,0.94,,1.03,0.8583333333333334,2.63,1.6443697090162228,0,100,26.0798,50.5584,1.0304946489167321,0,0,0,1.8,5.2,13.901,0.8933241973375101,0,0,0,1.3,4.305,13.2,0.8917580266249023,0,0,0,1.3,4.305,13.2,0.937115,0,0,0,1.8,5.2,13.901,2.61048,2.43678,2.41861,2.61048,0,0,0,0,0,0.258986,4.01858,0.0457429,0,0,0
35795950,Durham Smythe,TE,MIA,BUF,,1500,,0.92,,0.98,0.6533333333333333,0.02,0.004775199338967529,0,100,26.0798,50.5584,0.6521404333072298,0,0,0,1.215,2.8,12.501,0.5533411641868962,0,0,0,0.715,2.2,12.001,0.5525580788305923,0,0,0,0.715,2.2,12.001,0.616291,0,0,0,1.215,2.8,12.501,2.09564,1.95678,1.95201,2.09564,0,0,0,0,0,0.1893,2.36163,0.0318,0,0,0
35795899,Quintin Morris,TE,BUF,MIA,,800,,0.85,,0.94,1.1749999999999998,2.11,1.2485554983898925,0,100,24.4786,50.5584,0.936635343252415,0,0,1.3,2.1,4.3,9.3,0.766053249804229,0,0,0.8,1.6,3.5,8.6,0.766053249804229,0,0,0.8,1.6,3.5,8.6,0.852097,0,0,1.3,2.1,4.3,9.3,1.8485,1.62636,1.62602,1.8485,0,0,0,0,0,0.321943,3.94611,0.0227714,0,0,0
35795895,Marquez Valdes-Scantling,WR,BUF,MIA,,1800,,0.85,,0.89,0.49444444444444446,0.43,0.17095836350130567,0,100,24.4786,50.5584,0.8871704515792207,0,0,1.2,1.9,4,11.1,0.7304228660924035,0,0,0.7,1.4,3.2,10.401,0.7304228660924035,0,0,0.7,1.4,3.2,10.401,0.853808,0,0,1.2,1.9,4,11.1,2.08168,1.88599,1.88203,2.08168,0,0,0,0,0,0.316271,3.46579,0.0319857,0,0,0
